TIENDA_ID,MESES_CUMPLIDOS,MESES_TOTALES,PORCENTAJE_CUMPLIMIENTO,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,geometry,densidad_varias_500m,oxxo_500m,dist_min_varias,dist_min_oxxo,buffer_500m,densidad_pob_500m
753,20,21,0.9523809523809523,1,C,Hogar,103.64,14,6,25.72788,-100.18008,Hogar ReuniÃ³n,UT_DENSIDAD,TRAIN,POINT (-100.18008 25.727880000000003),4,2,8.205270649793034,8.205270649793034,"POLYGON ((382124.3362638879 2846078.0707548843, 382121.928627224 2846029.0621847194, 382114.7289040895 2845980.5255938764, 382102.80643175397 2845932.9284162573, 382086.2760301435 2845886.729038702, 382065.29689606203 2845842.3723864714, 382040.0710700391 2845800.2856383743, 382010.84149056923 2845760.8741128026, 381977.88965448114 2845724.517364291, 381941.5329059697 2845691.565528203, 381902.1213803977 2845662.335948733, 381860.0346323009 2845637.11012271, 381815.6779800704 2845616.1309886286, 381769.4786025151 2845599.6005870183, 381721.88142489595 2845587.6781146824, 381673.34483405267 2845580.478391548, 381624.3362638879 2845578.0707548843, 381575.3276937231 2845580.478391548, 381526.7911028798 2845587.6781146824, 381479.1939252606 2845599.6005870183, 381432.99454770534 2845616.1309886286, 381388.63789547485 2845637.11012271, 381346.55114737805 2845662.335948733, 381307.13962180604 2845691.565528203, 381270.7828732946 2845724.517364291, 381237.8310372065 2845760.8741128026, 381208.60145773663 2845800.2856383743, 381183.3756317137 2845842.3723864714, 381162.39649763226 2845886.729038702, 381145.8660960218 2845932.9284162573, 381133.94362368627 2845980.5255938764, 381126.74390055175 2846029.0621847194, 381124.3362638879 2846078.0707548843, 381126.74390055175 2846127.079325049, 381133.94362368627 2846175.615915892, 381145.8660960218 2846223.2130935113, 381162.39649763226 2846269.4124710667, 381183.3756317137 2846313.769123297, 381208.60145773663 2846355.8558713943, 381237.8310372065 2846395.267396966, 381270.7828732946 2846431.6241454775, 381307.13962180604 2846464.5759815658, 381346.55114737805 2846493.8055610354, 381388.63789547485 2846519.0313870586, 381432.99454770534 2846540.01052114, 381479.1939252606 2846556.5409227503, 381526.7911028798 2846568.463395086, 381575.3276937231 2846575.6631182204, 381624.3362638879 2846578.0707548843, 381673.34483405267 2846575.6631182204, 381721.88142489595 2846568.463395086, 381769.4786025151 2846556.5409227503, 381815.6779800704 2846540.01052114, 381860.0346323009 2846519.0313870586, 381902.1213803977 2846493.8055610354, 381941.5329059697 2846464.5759815658, 381977.88965448114 2846431.6241454775, 382010.84149056923 2846395.267396966, 382040.0710700391 2846355.8558713943, 382065.29689606203 2846313.769123297, 382086.2760301435 2846269.4124710667, 382102.80643175397 2846223.2130935113, 382114.7289040895 2846175.615915892, 382121.928627224 2846127.079325049, 382124.3362638879 2846078.0707548843))",399.2352225018932
754,19,21,0.9047619047619048,1,C,Hogar,119.75,15,6,25.71732,-100.19217,Hogar ReuniÃ³n,UT_DENSIDAD,TRAIN,POINT (-100.19217 25.717319999999994),7,3,16.772551442286378,16.772551442286378,"POLYGON ((380900.8967286854 2844919.404508167, 380898.48909202154 2844870.395938002, 380891.289368887 2844821.859347159, 380879.3668965515 2844774.26216954, 380862.83649494103 2844728.0627919845, 380841.8573608596 2844683.706139754, 380816.63153483666 2844641.619391657, 380787.4019553668 2844602.207866085, 380754.4501192787 2844565.8511175737, 380718.09337076725 2844532.8992814855, 380678.68184519524 2844503.669702016, 380636.59509709844 2844478.4438759927, 380592.23844486795 2844457.4647419113, 380546.03906731267 2844440.934340301, 380498.4418896935 2844429.011867965, 380449.9052988502 2844421.812144831, 380400.8967286854 2844419.404508167, 380351.8881585206 2844421.812144831, 380303.35156767734 2844429.011867965, 380255.75439005817 2844440.934340301, 380209.5550125029 2844457.4647419113, 380165.1983602724 2844478.4438759927, 380123.1116121756 2844503.669702016, 380083.7000866036 2844532.8992814855, 380047.34333809215 2844565.8511175737, 380014.39150200406 2844602.207866085, 379985.1619225342 2844641.619391657, 379959.93609651126 2844683.706139754, 379938.9569624298 2844728.0627919845, 379922.4265608193 2844774.26216954, 379910.5040884838 2844821.859347159, 379903.3043653493 2844870.395938002, 379900.8967286854 2844919.404508167, 379903.3043653493 2844968.413078332, 379910.5040884838 2845016.949669175, 379922.4265608193 2845064.546846794, 379938.9569624298 2845110.7462243494, 379959.93609651126 2845155.10287658, 379985.1619225342 2845197.189624677, 380014.39150200406 2845236.6011502487, 380047.34333809215 2845272.95789876, 380083.7000866036 2845305.9097348484, 380123.1116121756 2845335.139314318, 380165.1983602724 2845360.365140341, 380209.5550125029 2845381.3442744226, 380255.75439005817 2845397.874676033, 380303.35156767734 2845409.797148369, 380351.8881585206 2845416.996871503, 380400.8967286854 2845419.404508167, 380449.9052988502 2845416.996871503, 380498.4418896935 2845409.797148369, 380546.03906731267 2845397.874676033, 380592.23844486795 2845381.3442744226, 380636.59509709844 2845360.365140341, 380678.68184519524 2845335.139314318, 380718.09337076725 2845305.9097348484, 380754.4501192787 2845272.95789876, 380787.4019553668 2845236.6011502487, 380816.63153483666 2845197.189624677, 380841.8573608596 2845155.10287658, 380862.83649494103 2845110.7462243494, 380879.3668965515 2845064.546846794, 380891.289368887 2845016.949669175, 380898.48909202154 2844968.413078332, 380900.8967286854 2844919.404508167))",336.2583356018624
755,20,21,0.9523809523809523,4,C,Hogar,106.8025,12,12,25.6718,-100.07631,Barrio Competido,UT_DENSIDAD,TRAIN,POINT (-100.07631 25.6718),2,1,330.1193395596084,330.1193395596084,"POLYGON ((392483.8698803211 2839778.1392135876, 392481.4622436572 2839729.1306434227, 392474.2625205227 2839680.5940525797, 392462.3400481872 2839632.9968749606, 392445.8096465767 2839586.797497405, 392424.83051249525 2839542.4408451747, 392399.60468647233 2839500.3540970776, 392370.37510700244 2839460.942571506, 392337.42327091435 2839424.5858229944, 392301.0665224029 2839391.633986906, 392261.6549968309 2839362.4044074365, 392219.5682487341 2839337.1785814133, 392175.2115965036 2839316.199447332, 392129.01221894834 2839299.6690457216, 392081.41504132916 2839287.746573386, 392032.8784504859 2839280.5468502515, 391983.8698803211 2839278.1392135876, 391934.8613101563 2839280.5468502515, 391886.324719313 2839287.746573386, 391838.72754169384 2839299.6690457216, 391792.52816413855 2839316.199447332, 391748.17151190806 2839337.1785814133, 391706.08476381126 2839362.4044074365, 391666.67323823925 2839391.633986906, 391630.3164897278 2839424.5858229944, 391597.3646536397 2839460.942571506, 391568.13507416984 2839500.3540970776, 391542.9092481469 2839542.4408451747, 391521.9301140655 2839586.797497405, 391505.399712455 2839632.9968749606, 391493.4772401195 2839680.5940525797, 391486.27751698496 2839729.1306434227, 391483.8698803211 2839778.1392135876, 391486.27751698496 2839827.1477837525, 391493.4772401195 2839875.6843745955, 391505.399712455 2839923.2815522146, 391521.9301140655 2839969.48092977, 391542.9092481469 2840013.8375820005, 391568.13507416984 2840055.9243300976, 391597.3646536397 2840095.3358556693, 391630.3164897278 2840131.692604181, 391666.67323823925 2840164.644440269, 391706.08476381126 2840193.8740197388, 391748.17151190806 2840219.099845762, 391792.52816413855 2840240.0789798433, 391838.72754169384 2840256.6093814536, 391886.324719313 2840268.5318537895, 391934.8613101563 2840275.7315769237, 391983.8698803211 2840278.1392135876, 392032.8784504859 2840275.7315769237, 392081.41504132916 2840268.5318537895, 392129.01221894834 2840256.6093814536, 392175.2115965036 2840240.0789798433, 392219.5682487341 2840219.099845762, 392261.6549968309 2840193.8740197388, 392301.0665224029 2840164.644440269, 392337.42327091435 2840131.692604181, 392370.37510700244 2840095.3358556693, 392399.60468647233 2840055.9243300976, 392424.83051249525 2840013.8375820005, 392445.8096465767 2839969.48092977, 392462.3400481872 2839923.2815522146, 392474.2625205227 2839875.6843745955, 392481.4622436572 2839827.1477837525, 392483.8698803211 2839778.1392135876))",83.70034597837412
756,20,21,0.9523809523809523,4,C,Hogar,107.60499999999999,12,10,25.63392,-100.12148,Hogar ReuniÃ³n,UT_DENSIDAD,TRAIN,POINT (-100.12148 25.63392),1,1,418.4658084056966,418.4658084056966,"POLYGON ((387914.7958896782 2835620.53590852, 387912.3882530143 2835571.5273383553, 387905.1885298798 2835522.9907475123, 387893.2660575443 2835475.393569893, 387876.7356559338 2835429.194192338, 387855.75652185234 2835384.8375401073, 387830.5306958294 2835342.75079201, 387801.30111635954 2835303.3392664385, 387768.34928027145 2835266.982517927, 387731.99253176 2835234.0306818387, 387692.581006188 2835204.801102369, 387650.4942580912 2835179.575276346, 387606.1376058607 2835158.5961422645, 387559.93822830543 2835142.0657406542, 387512.34105068626 2835130.1432683184, 387463.80445984297 2835122.943545184, 387414.7958896782 2835120.53590852, 387365.7873195134 2835122.943545184, 387317.2507286701 2835130.1432683184, 387269.6535510509 2835142.0657406542, 387223.45417349564 2835158.5961422645, 387179.09752126515 2835179.575276346, 387137.01077316835 2835204.801102369, 387097.59924759634 2835234.0306818387, 387061.2424990849 2835266.982517927, 387028.2906629968 2835303.3392664385, 386999.06108352693 2835342.75079201, 386973.835257504 2835384.8375401073, 386952.85612342256 2835429.194192338, 386936.3257218121 2835475.393569893, 386924.40324947657 2835522.9907475123, 386917.20352634205 2835571.5273383553, 386914.7958896782 2835620.53590852, 386917.20352634205 2835669.544478685, 386924.40324947657 2835718.081069528, 386936.3257218121 2835765.6782471472, 386952.85612342256 2835811.8776247026, 386973.835257504 2835856.234276933, 386999.06108352693 2835898.32102503, 387028.2906629968 2835937.732550602, 387061.2424990849 2835974.0892991135, 387097.59924759634 2836007.0411352017, 387137.01077316835 2836036.2707146714, 387179.09752126515 2836061.4965406945, 387223.45417349564 2836082.475674776, 387269.6535510509 2836099.006076386, 387317.2507286701 2836110.928548722, 387365.7873195134 2836118.1282718563, 387414.7958896782 2836120.53590852, 387463.80445984297 2836118.1282718563, 387512.34105068626 2836110.928548722, 387559.93822830543 2836099.006076386, 387606.1376058607 2836082.475674776, 387650.4942580912 2836061.4965406945, 387692.581006188 2836036.2707146714, 387731.99253176 2836007.0411352017, 387768.34928027145 2835974.0892991135, 387801.30111635954 2835937.732550602, 387830.5306958294 2835898.32102503, 387855.75652185234 2835856.234276933, 387876.7356559338 2835811.8776247026, 387893.2660575443 2835765.6782471472, 387905.1885298798 2835718.081069528, 387912.3882530143 2835669.544478685, 387914.7958896782 2835620.53590852))",242.87716982164676
757,20,21,0.9523809523809523,6,C,Receso,158.1,12,10,25.46719,-100.17342,Parada TÃ©cnica,UT_TRAFICO_VEHICULAR,TRAIN,POINT (-100.17342 25.467189999999995),3,2,16.912997761391733,16.912997761391733,"POLYGON ((382536.9648293613 2817200.1202855553, 382534.5571926974 2817151.1117153903, 382527.3574695629 2817102.5751245474, 382515.4349972274 2817054.9779469282, 382498.9045956169 2817008.778569373, 382477.92546153546 2816964.4219171423, 382452.69963551254 2816922.3351690453, 382423.47005604266 2816882.9236434735, 382390.51821995457 2816846.566894962, 382354.16147144313 2816813.615058874, 382314.7499458711 2816784.385479404, 382272.6631977743 2816759.159653381, 382228.30654554383 2816738.1805192996, 382182.10716798855 2816721.6501176893, 382134.5099903694 2816709.7276453534, 382085.9733995261 2816702.527922219, 382036.9648293613 2816700.1202855553, 381987.9562591965 2816702.527922219, 381939.4196683532 2816709.7276453534, 381891.82249073405 2816721.6501176893, 381845.62311317876 2816738.1805192996, 381801.2664609483 2816759.159653381, 381759.1797128515 2816784.385479404, 381719.76818727946 2816813.615058874, 381683.41143876803 2816846.566894962, 381650.45960267994 2816882.9236434735, 381621.23002321005 2816922.3351690453, 381596.00419718714 2816964.4219171423, 381575.0250631057 2817008.778569373, 381558.4946614952 2817054.9779469282, 381546.5721891597 2817102.5751245474, 381539.3724660252 2817151.1117153903, 381536.9648293613 2817200.1202855553, 381539.3724660252 2817249.12885572, 381546.5721891597 2817297.665446563, 381558.4946614952 2817345.2626241823, 381575.0250631057 2817391.4620017377, 381596.00419718714 2817435.818653968, 381621.23002321005 2817477.9054020653, 381650.45960267994 2817517.316927637, 381683.41143876803 2817553.6736761485, 381719.76818727946 2817586.6255122367, 381759.1797128515 2817615.8550917064, 381801.2664609483 2817641.0809177295, 381845.62311317876 2817662.060051811, 381891.82249073405 2817678.590453421, 381939.4196683532 2817690.512925757, 381987.9562591965 2817697.7126488914, 382036.9648293613 2817700.1202855553, 382085.9733995261 2817697.7126488914, 382134.5099903694 2817690.512925757, 382182.10716798855 2817678.590453421, 382228.30654554383 2817662.060051811, 382272.6631977743 2817641.0809177295, 382314.7499458711 2817615.8550917064, 382354.16147144313 2817586.6255122367, 382390.51821995457 2817553.6736761485, 382423.47005604266 2817517.316927637, 382452.69963551254 2817477.9054020653, 382477.92546153546 2817435.818653968, 382498.9045956169 2817391.4620017377, 382515.4349972274 2817345.2626241823, 382527.3574695629 2817297.665446563, 382534.5571926974 2817249.12885572, 382536.9648293613 2817200.1202855553))",19.04635616659112
758,20,21,0.9523809523809523,4,C,Base,108.4075,13,9,25.62464,-100.11749,Parada TÃ©cnica,UT_GAS_URBANA,TRAIN,POINT (-100.11749 25.624640000000003),7,3,9.027262926082352,9.027262926082352,"POLYGON ((388306.7116904796 2834589.377270445, 388304.3040538157 2834540.3687002803, 388297.1043306812 2834491.8321094373, 388285.1818583457 2834444.234931818, 388268.6514567352 2834398.035554263, 388247.67232265376 2834353.6789020323, 388222.44649663084 2834311.592153935, 388193.21691716096 2834272.1806283635, 388160.26508107287 2834235.823879852, 388123.90833256143 2834202.8720437638, 388084.4968069894 2834173.642464294, 388042.4100588926 2834148.416638271, 387998.05340666213 2834127.4375041896, 387951.85402910685 2834110.9071025793, 387904.2568514877 2834098.9846302434, 387855.7202606444 2834091.784907109, 387806.7116904796 2834089.377270445, 387757.7031203148 2834091.784907109, 387709.1665294715 2834098.9846302434, 387661.56935185235 2834110.9071025793, 387615.36997429706 2834127.4375041896, 387571.0133220666 2834148.416638271, 387528.9265739698 2834173.642464294, 387489.51504839776 2834202.8720437638, 387453.15829988633 2834235.823879852, 387420.20646379824 2834272.1806283635, 387390.97688432835 2834311.592153935, 387365.75105830544 2834353.6789020323, 387344.771924224 2834398.035554263, 387328.2415226135 2834444.234931818, 387316.319050278 2834491.8321094373, 387309.1193271435 2834540.3687002803, 387306.7116904796 2834589.377270445, 387309.1193271435 2834638.38584061, 387316.319050278 2834686.922431453, 387328.2415226135 2834734.5196090722, 387344.771924224 2834780.7189866276, 387365.75105830544 2834825.075638858, 387390.97688432835 2834867.162386955, 387420.20646379824 2834906.573912527, 387453.15829988633 2834942.9306610385, 387489.51504839776 2834975.8824971267, 387528.9265739698 2835005.1120765964, 387571.0133220666 2835030.3379026195, 387615.36997429706 2835051.317036701, 387661.56935185235 2835067.847438311, 387709.1665294715 2835079.769910647, 387757.7031203148 2835086.9696337814, 387806.7116904796 2835089.377270445, 387855.7202606444 2835086.9696337814, 387904.2568514877 2835079.769910647, 387951.85402910685 2835067.847438311, 387998.05340666213 2835051.317036701, 388042.4100588926 2835030.3379026195, 388084.4968069894 2835005.1120765964, 388123.90833256143 2834975.8824971267, 388160.26508107287 2834942.9306610385, 388193.21691716096 2834906.573912527, 388222.44649663084 2834867.162386955, 388247.67232265376 2834825.075638858, 388268.6514567352 2834780.7189866276, 388285.1818583457 2834734.5196090722, 388297.1043306812 2834686.922431453, 388304.3040538157 2834638.38584061, 388306.7116904796 2834589.377270445))",258.6158960904756
759,20,21,0.9523809523809523,4,C,Hogar,111.38499999999999,12,8,25.61631,-100.13266,Hogar ReuniÃ³n,UT_DENSIDAD,TRAIN,POINT (-100.13266 25.61631),10,2,7.237049223669079,7.237049223669079,"POLYGON ((386775.6690183992 2833679.753521263, 386773.2613817353 2833630.744951098, 386766.0616586008 2833582.208360255, 386754.1391862653 2833534.611182636, 386737.6087846548 2833488.4118050807, 386716.62965057336 2833444.05515285, 386691.40382455045 2833401.968404753, 386662.17424508056 2833362.5568791814, 386629.2224089925 2833326.20013067, 386592.86566048104 2833293.2482945817, 386553.454134909 2833264.018715112, 386511.3673868122 2833238.792889089, 386467.01073458174 2833217.8137550075, 386420.81135702645 2833201.283353397, 386373.2141794073 2833189.3608810613, 386324.677588564 2833182.161157927, 386275.6690183992 2833179.753521263, 386226.6604482344 2833182.161157927, 386178.1238573911 2833189.3608810613, 386130.52667977195 2833201.283353397, 386084.32730221667 2833217.8137550075, 386039.9706499862 2833238.792889089, 385997.8839018894 2833264.018715112, 385958.47237631737 2833293.2482945817, 385922.11562780594 2833326.20013067, 385889.16379171785 2833362.5568791814, 385859.93421224796 2833401.968404753, 385834.70838622504 2833444.05515285, 385813.7292521436 2833488.4118050807, 385797.1988505331 2833534.611182636, 385785.2763781976 2833582.208360255, 385778.0766550631 2833630.744951098, 385775.6690183992 2833679.753521263, 385778.0766550631 2833728.762091428, 385785.2763781976 2833777.298682271, 385797.1988505331 2833824.89585989, 385813.7292521436 2833871.0952374456, 385834.70838622504 2833915.451889676, 385859.93421224796 2833957.538637773, 385889.16379171785 2833996.950163345, 385922.11562780594 2834033.3069118564, 385958.47237631737 2834066.2587479446, 385997.8839018894 2834095.4883274143, 386039.9706499862 2834120.7141534374, 386084.32730221667 2834141.693287519, 386130.52667977195 2834158.223689129, 386178.1238573911 2834170.146161465, 386226.6604482344 2834177.3458845993, 386275.6690183992 2834179.753521263, 386324.677588564 2834177.3458845993, 386373.2141794073 2834170.146161465, 386420.81135702645 2834158.223689129, 386467.01073458174 2834141.693287519, 386511.3673868122 2834120.7141534374, 386553.454134909 2834095.4883274143, 386592.86566048104 2834066.2587479446, 386629.2224089925 2834033.3069118564, 386662.17424508056 2833996.950163345, 386691.40382455045 2833957.538637773, 386716.62965057336 2833915.451889676, 386737.6087846548 2833871.0952374456, 386754.1391862653 2833824.89585989, 386766.0616586008 2833777.298682271, 386773.2613817353 2833728.762091428, 386775.6690183992 2833679.753521263))",333.7140488905554
761,18,21,0.8571428571428571,6,B,Receso,109.0,8,10,25.487,-100.1833,,UT_CARRETERA_GAS,TRAIN,POINT (-100.18330000000002 25.487),1,1,27.83795435671188,27.83795435671188,"POLYGON ((381563.13989316707 2819402.877397639, 381560.7322565032 2819353.8688274743, 381553.5325333687 2819305.3322366313, 381541.61006103316 2819257.735059012, 381525.0796594227 2819211.535681457, 381504.10052534123 2819167.1790292263, 381478.8746993183 2819125.092281129, 381449.6451198484 2819085.6807555575, 381416.69328376034 2819049.324007046, 381380.3365352489 2819016.3721709577, 381340.9250096769 2818987.142591488, 381298.8382615801 2818961.916765465, 381254.4816093496 2818940.9376313835, 381208.2822317943 2818924.4072297732, 381160.68505417515 2818912.4847574374, 381112.14846333186 2818905.285034303, 381063.13989316707 2818902.877397639, 381014.1313230023 2818905.285034303, 380965.594732159 2818912.4847574374, 380917.9975545398 2818924.4072297732, 380871.79817698454 2818940.9376313835, 380827.44152475405 2818961.916765465, 380785.35477665724 2818987.142591488, 380745.94325108523 2819016.3721709577, 380709.5865025738 2819049.324007046, 380676.6346664857 2819085.6807555575, 380647.4050870158 2819125.092281129, 380622.1792609929 2819167.1790292263, 380601.20012691146 2819211.535681457, 380584.669725301 2819257.735059012, 380572.74725296546 2819305.3322366313, 380565.54752983095 2819353.8688274743, 380563.13989316707 2819402.877397639, 380565.54752983095 2819451.885967804, 380572.74725296546 2819500.422558647, 380584.669725301 2819548.019736266, 380601.20012691146 2819594.2191138216, 380622.1792609929 2819638.575766052, 380647.4050870158 2819680.662514149, 380676.6346664857 2819720.074039721, 380709.5865025738 2819756.4307882325, 380745.94325108523 2819789.3826243207, 380785.35477665724 2819818.6122037903, 380827.44152475405 2819843.8380298135, 380871.79817698454 2819864.817163895, 380917.9975545398 2819881.347565505, 380965.594732159 2819893.270037841, 381014.1313230023 2819900.4697609753, 381063.13989316707 2819902.877397639, 381112.14846333186 2819900.4697609753, 381160.68505417515 2819893.270037841, 381208.2822317943 2819881.347565505, 381254.4816093496 2819864.817163895, 381298.8382615801 2819843.8380298135, 381340.9250096769 2819818.6122037903, 381380.3365352489 2819789.3826243207, 381416.69328376034 2819756.4307882325, 381449.6451198484 2819720.074039721, 381478.8746993183 2819680.662514149, 381504.10052534123 2819638.575766052, 381525.0796594227 2819594.2191138216, 381541.61006103316 2819548.019736266, 381553.5325333687 2819500.422558647, 381560.7322565032 2819451.885967804, 381563.13989316707 2819402.877397639))",12.549860985853089
762,20,21,0.9523809523809523,4,C,Hogar,90.125,11,9,25.6793,-100.09175,Hogar ReuniÃ³n,UT_DENSIDAD,TRAIN,POINT (-100.09175 25.679299999999998),3,1,6.493920501106382,6.493920501106382,"POLYGON ((390941.0864000749 2840621.4775439813, 390938.678763411 2840572.4689738164, 390931.4790402765 2840523.9323829734, 390919.556567941 2840476.3352053543, 390903.0261663305 2840430.135827799, 390882.04703224904 2840385.7791755684, 390856.82120622613 2840343.6924274713, 390827.59162675624 2840304.2809018996, 390794.63979066815 2840267.924153388, 390758.2830421567 2840234.9723173, 390718.8715165847 2840205.74273783, 390676.7847684879 2840180.516911807, 390632.4281162574 2840159.5377777256, 390586.22873870214 2840143.0073761153, 390538.63156108296 2840131.0849037794, 390490.0949702397 2840123.885180645, 390441.0864000749 2840121.4775439813, 390392.0778299101 2840123.885180645, 390343.5412390668 2840131.0849037794, 390295.94406144763 2840143.0073761153, 390249.74468389235 2840159.5377777256, 390205.38803166186 2840180.516911807, 390163.30128356506 2840205.74273783, 390123.88975799305 2840234.9723173, 390087.5330094816 2840267.924153388, 390054.5811733935 2840304.2809018996, 390025.35159392364 2840343.6924274713, 390000.1257679007 2840385.7791755684, 389979.14663381927 2840430.135827799, 389962.6162322088 2840476.3352053543, 389950.6937598733 2840523.9323829734, 389943.49403673876 2840572.4689738164, 389941.0864000749 2840621.4775439813, 389943.49403673876 2840670.486114146, 389950.6937598733 2840719.022704989, 389962.6162322088 2840766.6198826083, 389979.14663381927 2840812.8192601637, 390000.1257679007 2840857.175912394, 390025.35159392364 2840899.2626604913, 390054.5811733935 2840938.674186063, 390087.5330094816 2840975.0309345745, 390123.88975799305 2841007.9827706628, 390163.30128356506 2841037.2123501324, 390205.38803166186 2841062.4381761556, 390249.74468389235 2841083.417310237, 390295.94406144763 2841099.9477118473, 390343.5412390668 2841111.870184183, 390392.0778299101 2841119.0699073174, 390441.0864000749 2841121.4775439813, 390490.0949702397 2841119.0699073174, 390538.63156108296 2841111.870184183, 390586.22873870214 2841099.9477118473, 390632.4281162574 2841083.417310237, 390676.7847684879 2841062.4381761556, 390718.8715165847 2841037.2123501324, 390758.2830421567 2841007.9827706628, 390794.63979066815 2840975.0309345745, 390827.59162675624 2840938.674186063, 390856.82120622613 2840899.2626604913, 390882.04703224904 2840857.175912394, 390903.0261663305 2840812.8192601637, 390919.556567941 2840766.6198826083, 390931.4790402765 2840719.022704989, 390938.678763411 2840670.486114146, 390941.0864000749 2840621.4775439813))",469.1543085382707
763,3,21,0.14285714285714285,4,C,Base,111.5,12,9,25.62994,-100.17502,Hogar ReuniÃ³n,UT_GAS_URBANA,TRAIN,POINT (-100.17502 25.62994),5,1,63.15191609087289,63.15191609087289,"POLYGON ((382535.5484767583 2835226.350574048, 382533.1408400944 2835177.342003883, 382525.9411169599 2835128.80541304, 382514.0186446244 2835081.2082354208, 382497.4882430139 2835035.0088578654, 382476.50910893246 2834990.652205635, 382451.28328290954 2834948.565457538, 382422.05370343965 2834909.153931966, 382389.10186735156 2834872.7971834545, 382352.74511884013 2834839.8453473663, 382313.3335932681 2834810.6157678966, 382271.2468451713 2834785.3899418735, 382226.89019294083 2834764.410807792, 382180.69081538555 2834747.880406182, 382133.0936377664 2834735.957933846, 382084.5570469231 2834728.7582107116, 382035.5484767583 2834726.350574048, 381986.5399065935 2834728.7582107116, 381938.0033157502 2834735.957933846, 381890.40613813105 2834747.880406182, 381844.20676057576 2834764.410807792, 381799.8501083453 2834785.3899418735, 381757.7633602485 2834810.6157678966, 381718.35183467646 2834839.8453473663, 381681.995086165 2834872.7971834545, 381649.04325007694 2834909.153931966, 381619.81367060705 2834948.565457538, 381594.58784458414 2834990.652205635, 381573.6087105027 2835035.0088578654, 381557.0783088922 2835081.2082354208, 381545.1558365567 2835128.80541304, 381537.9561134222 2835177.342003883, 381535.5484767583 2835226.350574048, 381537.9561134222 2835275.3591442127, 381545.1558365567 2835323.8957350557, 381557.0783088922 2835371.492912675, 381573.6087105027 2835417.69229023, 381594.58784458414 2835462.0489424607, 381619.81367060705 2835504.135690558, 381649.04325007694 2835543.5472161295, 381681.995086165 2835579.903964641, 381718.35183467646 2835612.8558007292, 381757.7633602485 2835642.085380199, 381799.8501083453 2835667.311206222, 381844.20676057576 2835688.2903403034, 381890.40613813105 2835704.8207419137, 381938.0033157502 2835716.7432142496, 381986.5399065935 2835723.942937384, 382035.5484767583 2835726.350574048, 382084.5570469231 2835723.942937384, 382133.0936377664 2835716.7432142496, 382180.69081538555 2835704.8207419137, 382226.89019294083 2835688.2903403034, 382271.2468451713 2835667.311206222, 382313.3335932681 2835642.085380199, 382352.74511884013 2835612.8558007292, 382389.10186735156 2835579.903964641, 382422.05370343965 2835543.5472161295, 382451.28328290954 2835504.135690558, 382476.50910893246 2835462.0489424607, 382497.4882430139 2835417.69229023, 382514.0186446244 2835371.492912675, 382525.9411169599 2835323.8957350557, 382533.1408400944 2835275.3591442127, 382535.5484767583 2835226.350574048))",167.88645818595407
